Date,Item,Item
2017-03-09,Scandinavian,1
2017-03-10,Coffee,38
2017-03-10,Bread,28
2017-03-10,Pastry,8
2017-03-10,Cookies,7
2017-03-10,Tea,7
2017-03-10,Cake,6
2017-03-10,Sandwich,6
2017-03-10,Tiffin,6
2017-03-10,Spanish Brunch,4
2017-03-10,Truffles,4
2017-03-10,Scone,3
2017-03-10,Soup,3
2017-03-10,Toast,3
2017-03-10,Coke,2
2017-03-10,Juice,2
2017-03-10,Medialuna,2
2017-03-10,Salad,2
2017-03-10,Baguette,1
2017-03-10,Brownie,1
2017-03-10,Chicken Stew,1
2017-03-10,Hot chocolate,1
2017-03-10,Jam,1
2017-03-10,Mineral water,1
2017-03-10,Vegan Feast,1
2017-03-10,Vegan mincepie,1
2017-03-11,Coffee,48
2017-03-11,Bread,30
2017-03-11,Cake,16
2017-03-11,Tea,15
2017-03-11,Sandwich,13
2017-03-11,Scone,11
2017-03-11,Medialuna,6
2017-03-11,Juice,5
2017-03-11,Pastry,5
2017-03-11,Spanish Brunch,5
2017-03-11,Cookies,4
2017-03-11,Muffin,4
2017-03-11,Toast,4
2017-03-11,Brownie,3
2017-03-11,Farm House,3
2017-03-11,Hot chocolate,3
2017-03-11,Jammie Dodgers,3
2017-03-11,Scandinavian,3
2017-03-11,Baguette,2
2017-03-11,Coke,2
2017-03-11,Duck egg,2
2017-03-11,Soup,2
2017-03-11,The Nomad,2
2017-03-11,Tiffin,2
2017-03-11,Argentina Night,1
2017-03-11,Chicken Stew,1
2017-03-11,Chocolates,1
2017-03-11,Drinking chocolate spoons ,1
2017-03-11,Fudge,1
2017-03-11,Granola,1
2017-03-11,Jam,1
2017-03-11,Salad,1
2017-03-11,Truffles,1
2017-03-11,Vegan Feast,1
2017-03-12,Coffee,40
2017-03-12,Bread,18
2017-03-12,Cake,11
2017-03-12,Spanish Brunch,9
2017-03-12,Tea,9
2017-03-12,Cookies,6
2017-03-12,Hot chocolate,6
2017-03-12,Sandwich,5
2017-03-12,Scone,5
2017-03-12,Muffin,4
2017-03-12,Pastry,4
2017-03-12,Juice,3
2017-03-12,Medialuna,3
2017-03-12,Baguette,2
2017-03-12,Brownie,2
2017-03-12,Jammie Dodgers,2
2017-03-12,Smoothies,2
2017-03-12,Soup,2
2017-03-12,Chicken Stew,1
2017-03-12,Chocolates,1
2017-03-12,Coke,1
2017-03-12,Drinking chocolate spoons ,1
2017-03-12,Farm House,1
2017-03-12,Half slice Monster ,1
2017-03-12,Mineral water,1
2017-03-12,The Nomad,1
2017-03-12,Tiffin,1
2017-03-12,Toast,1
2017-03-12,Truffles,1
2017-03-12,Vegan Feast,1
2017-03-12,Vegan mincepie,1
2017-03-13,Coffee,33
2017-03-13,Tea,11
2017-03-13,Bread,10
2017-03-13,Pastry,10
2017-03-13,Sandwich,7
2017-03-13,Cake,6
2017-03-13,Soup,4
2017-03-13,Afternoon with the baker,3
2017-03-13,Baguette,3
2017-03-13,Cookies,3
2017-03-13,Salad,3
2017-03-13,Jammie Dodgers,2
2017-03-13,Spanish Brunch,2
2017-03-13,Hot chocolate,1
2017-03-13,Jam,1
2017-03-13,Juice,1
2017-03-13,Muffin,1
2017-03-13,Scone,1
2017-03-13,Truffles,1
2017-03-14,Coffee,27
2017-03-14,Bread,12
2017-03-14,Pastry,8
2017-03-14,Cake,7
2017-03-14,Tea,7
2017-03-14,Cookies,6
2017-03-14,Juice,5
2017-03-14,Sandwich,5
2017-03-14,Bakewell,4
2017-03-14,Chicken Stew,4
2017-03-14,Jammie Dodgers,3
2017-03-14,Baguette,2
2017-03-14,Medialuna,2
2017-03-14,Toast,2
2017-03-14,Farm House,1
2017-03-14,Gift voucher,1
2017-03-14,Hot chocolate,1
2017-03-14,Mineral water,1
2017-03-14,Muffin,1
2017-03-14,Salad,1
2017-03-14,Soup,1
2017-03-14,Truffles,1
2017-03-14,Vegan Feast,1
2017-03-15,Coffee,25
2017-03-15,Bread,13
2017-03-15,Cake,10
2017-03-15,Pastry,6
2017-03-15,Brownie,4
2017-03-15,Cookies,4
2017-03-15,Tea,4
2017-03-15,Baguette,3
2017-03-15,Coke,2
2017-03-15,Hot chocolate,2
2017-03-15,Sandwich,2
2017-03-15,Scone,2
2017-03-15,Toast,2
2017-03-15,Truffles,2
2017-03-15,Bakewell,1
2017-03-15,Christmas common,1
2017-03-15,Extra Salami or Feta,1
2017-03-15,Jam,1
2017-03-15,Juice,1
2017-03-15,Salad,1
2017-03-16,Coffee,25
2017-03-16,Bread,22
2017-03-16,Hot chocolate,6
2017-03-16,Cake,5
2017-03-16,Cookies,5
2017-03-16,Pastry,5
2017-03-16,Tea,5
2017-03-16,Toast,5
2017-03-16,Chicken Stew,3
2017-03-16,Medialuna,3
2017-03-16,Soup,3
2017-03-16,Baguette,2
2017-03-16,Brownie,2
2017-03-16,Farm House,2
2017-03-16,Jammie Dodgers,2
2017-03-16,Juice,2
2017-03-16,Mineral water,2
2017-03-16,Sandwich,2
2017-03-16,Bakewell,1
2017-03-16,Cherry me Dried fruit,1
2017-03-16,Coke,1
2017-03-16,Crisps,1
2017-03-16,Eggs,1
2017-03-16,Extra Salami or Feta,1
2017-03-16,Granola,1
2017-03-16,Salad,1
2017-03-16,Scandinavian,1
2017-03-16,Scone,1
2017-03-16,Smoothies,1
2017-03-16,Truffles,1
2017-03-17,Coffee,40
2017-03-17,Bread,13
2017-03-17,Cake,11
2017-03-17,Pastry,6
2017-03-17,Tea,6
2017-03-17,Cookies,5
2017-03-17,Hot chocolate,5
2017-03-17,Salad,4
2017-03-17,Tiffin,4
2017-03-17,Baguette,3
2017-03-17,Brownie,3
2017-03-17,Scone,3
2017-03-17,Toast,3
2017-03-17,Sandwich,2
2017-03-17,Bakewell,1
2017-03-17,Coffee granules ,1
2017-03-17,Coke,1
2017-03-17,Extra Salami or Feta,1
2017-03-17,Half slice Monster ,1
2017-03-17,Juice,1
2017-03-17,Mineral water,1
2017-03-17,Mortimer,1
2017-03-17,Scandinavian,1
2017-03-17,Soup,1
2017-03-18,Coffee,44
2017-03-18,Bread,28
2017-03-18,Cake,12
2017-03-18,Tea,12
2017-03-18,Scone,10
2017-03-18,Sandwich,9
2017-03-18,Cookies,5
2017-03-18,Pastry,5
2017-03-18,Tiffin,5
2017-03-18,Brownie,4
2017-03-18,Hot chocolate,4
2017-03-18,Mineral water,4
2017-03-18,Toast,4
2017-03-18,Jam,3
2017-03-18,Medialuna,3
2017-03-18,Salad,3
2017-03-18,Soup,3
2017-03-18,Baguette,2
2017-03-18,Juice,2
2017-03-18,Scandinavian,2
2017-03-18,Spanish Brunch,2
2017-03-18,The Nomad,2
2017-03-18,Afternoon with the baker,1
2017-03-18,Chicken Stew,1
2017-03-18,Coke,1
2017-03-18,Duck egg,1
2017-03-18,Farm House,1
2017-03-18,Fudge,1
2017-03-18,Half slice Monster ,1
2017-03-18,Smoothies,1
2017-03-18,Truffles,1
2017-03-19,Coffee,35
2017-03-19,Bread,18
2017-03-19,Tea,10
2017-03-19,Sandwich,9
2017-03-19,Cake,8
2017-03-19,Spanish Brunch,8
2017-03-19,Scone,6
2017-03-19,Tiffin,4
2017-03-19,Medialuna,3
2017-03-19,Muffin,3
2017-03-19,Pastry,3
2017-03-19,Salad,3
2017-03-19,Cookies,2
2017-03-19,Farm House,2
2017-03-19,Hot chocolate,2
2017-03-19,Soup,2
2017-03-19,Afternoon with the baker,1
2017-03-19,Art Tray,1
2017-03-19,Baguette,1
2017-03-19,Chicken Stew,1
2017-03-19,Coke,1
2017-03-19,Juice,1
2017-03-19,Mineral water,1
2017-03-19,Smoothies,1
2017-03-19,Toast,1
2017-03-19,Truffles,1
2017-03-20,Coffee,31
2017-03-20,Bread,13
2017-03-20,Tea,7
2017-03-20,Muffin,6
2017-03-20,Pastry,5
2017-03-20,Sandwich,4
2017-03-20,Cake,3
2017-03-20,Cookies,3
2017-03-20,Farm House,3
2017-03-20,Toast,3
2017-03-20,Baguette,2
2017-03-20,Brownie,2
2017-03-20,Hot chocolate,2
2017-03-20,Juice,2
2017-03-20,Salad,2
2017-03-20,Spanish Brunch,2
2017-03-20,Coffee granules ,1
2017-03-20,Jam,1
2017-03-20,Medialuna,1
2017-03-20,Mineral water,1
2017-03-20,Truffles,1
2017-03-21,Coffee,32
2017-03-21,Bread,17
2017-03-21,Sandwich,8
2017-03-21,Cake,7
2017-03-21,Cookies,5
2017-03-21,Tea,5
2017-03-21,Pastry,4
2017-03-21,Farm House,3
2017-03-21,Muffin,3
2017-03-21,Soup,3
2017-03-21,Baguette,2
2017-03-21,Christmas common,2
2017-03-21,Mineral water,2
2017-03-21,Toast,2
2017-03-21,Truffles,2
2017-03-21,Half slice Monster ,1
2017-03-21,Jam,1
2017-03-21,Juice,1
2017-03-21,Scandinavian,1
2017-03-21,Spanish Brunch,1
2017-03-22,Coffee,31
2017-03-22,Bread,17
2017-03-22,Tea,7
2017-03-22,Juice,5
2017-03-22,Pastry,4
2017-03-22,Sandwich,4
2017-03-22,Soup,4
2017-03-22,Cake,3
2017-03-22,Coke,3
2017-03-22,Cookies,3
2017-03-22,Farm House,3
2017-03-22,Toast,3
2017-03-22,Baguette,2
2017-03-22,Brownie,2
2017-03-22,Jam,2
2017-03-22,Spanish Brunch,2
2017-03-22,Cherry me Dried fruit,1
2017-03-22,Chicken Stew,1
2017-03-22,Granola,1
2017-03-22,Mineral water,1
2017-03-22,Mortimer,1
2017-03-22,Muffin,1
2017-03-22,Salad,1
2017-03-22,Scandinavian,1
2017-03-22,Smoothies,1
2017-03-22,Truffles,1
2017-03-23,Coffee,28
2017-03-23,Bread,23
2017-03-23,Pastry,9
2017-03-23,Juice,6
2017-03-23,Brownie,5
2017-03-23,Cake,5
2017-03-23,Chicken Stew,5
2017-03-23,Sandwich,5
2017-03-23,Soup,4
2017-03-23,Tea,4
2017-03-23,Tiffin,4
2017-03-23,Cookies,3
2017-03-23,Spanish Brunch,3
2017-03-23,Baguette,2
2017-03-23,Farm House,2
2017-03-23,Hot chocolate,2
2017-03-23,Medialuna,2
2017-03-23,Truffles,2
2017-03-23,Argentina Night,1
2017-03-23,Coke,1
2017-03-23,Drinking chocolate spoons ,1
2017-03-23,Mineral water,1
2017-03-23,Mortimer,1
2017-03-23,Nomad bag,1
2017-03-23,Salad,1
2017-03-23,Smoothies,1
2017-03-23,Toast,1
2017-03-24,Coffee,42
2017-03-24,Bread,20
2017-03-24,Cake,8
2017-03-24,Tea,7
2017-03-24,Cookies,5
2017-03-24,Pastry,5
2017-03-24,Baguette,4
2017-03-24,Spanish Brunch,4
2017-03-24,Tiffin,4
2017-03-24,Truffles,4
2017-03-24,Brownie,3
2017-03-24,Juice,3
2017-03-24,Muffin,3
2017-03-24,Sandwich,3
2017-03-24,Chicken Stew,2
2017-03-24,Jam,2
2017-03-24,Scandinavian,2
2017-03-24,Soup,2
2017-03-24,Toast,2
2017-03-24,Eggs,1
2017-03-24,Farm House,1
2017-03-24,Hot chocolate,1
2017-03-24,Medialuna,1
2017-03-24,Mineral water,1
2017-03-24,Salad,1
2017-03-25,Coffee,54
2017-03-25,Bread,40
2017-03-25,Cake,20
2017-03-25,Pastry,14
2017-03-25,Muffin,12
2017-03-25,Juice,10
2017-03-25,Spanish Brunch,10
2017-03-25,Hot chocolate,8
2017-03-25,Tea,8
2017-03-25,Cookies,7
2017-03-25,Sandwich,7
2017-03-25,Scandinavian,7
2017-03-25,Jammie Dodgers,5
2017-03-25,Salad,5
2017-03-25,Smoothies,5
2017-03-25,Coke,4
2017-03-25,Farm House,4
2017-03-25,Truffles,4
2017-03-25,Baguette,3
2017-03-25,Mineral water,3
2017-03-25,Soup,3
2017-03-25,Coffee granules ,2
2017-03-25,The Nomad,2
2017-03-25,Chicken Stew,1
2017-03-25,Drinking chocolate spoons ,1
2017-03-25,Duck egg,1
2017-03-25,Eggs,1
2017-03-25,Extra Salami or Feta,1
2017-03-25,Half slice Monster ,1
2017-03-25,Mortimer,1
2017-03-25,Tiffin,1
2017-03-25,Toast,1
2017-03-26,Coffee,35
2017-03-26,Bread,26
2017-03-26,Sandwich,16
2017-03-26,Cake,11
2017-03-26,Medialuna,9
2017-03-26,Brownie,8
2017-03-26,Tea,8
2017-03-26,Juice,6
2017-03-26,Pastry,5
2017-03-26,Spanish Brunch,5
2017-03-26,Baguette,4
2017-03-26,Hot chocolate,4
2017-03-26,Muffin,4
2017-03-26,Smoothies,4
2017-03-26,Coke,3
2017-03-26,Jam,2
2017-03-26,Toast,2
2017-03-26,Cookies,1
2017-03-26,Extra Salami or Feta,1
2017-03-26,Granola,1
2017-03-26,Jammie Dodgers,1
2017-03-26,Mineral water,1
2017-03-26,Scone,1
2017-03-26,Soup,1
2017-03-26,Truffles,1
2017-03-26,Vegan Feast,1
2017-03-27,Coffee,29
2017-03-27,Tea,11
2017-03-27,Bread,7
2017-03-27,Bakewell,5
2017-03-27,Muffin,5
2017-03-27,Sandwich,5
2017-03-27,Coke,4
2017-03-27,Chicken Stew,3
2017-03-27,Scone,3
2017-03-27,Toast,3
2017-03-27,Brownie,2
2017-03-27,Hot chocolate,2
2017-03-27,Jammie Dodgers,2
2017-03-27,Mineral water,2
2017-03-27,Cookies,1
2017-03-27,Salad,1
2017-03-27,Soup,1
2017-03-27,The Nomad,1
2017-03-28,Coffee,32
2017-03-28,Sandwich,9
2017-03-28,Bread,8
2017-03-28,Tea,7
2017-03-28,Cookies,6
2017-03-28,Muffin,6
2017-03-28,Pastry,6
2017-03-28,Soup,6
2017-03-28,Bakewell,5
2017-03-28,Toast,5
2017-03-28,Baguette,2
2017-03-28,Cake,2
2017-03-28,Coke,2
2017-03-28,Hot chocolate,2
2017-03-28,Juice,2
2017-03-28,Mineral water,2
2017-03-28,Salad,2
2017-03-28,Chicken Stew,1
2017-03-28,Eggs,1
2017-03-28,Farm House,1
2017-03-28,Jammie Dodgers,1
2017-03-28,Scone,1
2017-03-28,Truffles,1
2017-03-29,Coffee,30
2017-03-29,Bread,15
2017-03-29,Tea,11
2017-03-29,Cake,5
2017-03-29,Juice,4
2017-03-29,Soup,4
2017-03-29,Spanish Brunch,4
2017-03-29,Cookies,3
2017-03-29,Medialuna,3
2017-03-29,Hot chocolate,2
2017-03-29,Muffin,2
2017-03-29,Sandwich,2
2017-03-29,Toast,2
2017-03-29,Art Tray,1
2017-03-29,Chicken Stew,1
2017-03-29,Coke,1
2017-03-29,Drinking chocolate spoons ,1
2017-03-29,Farm House,1
2017-03-29,Granola,1
2017-03-29,Jammie Dodgers,1
2017-03-29,Raw bars,1
2017-03-29,Scone,1
2017-03-29,Smoothies,1
2017-03-29,Tiffin,1
2017-03-29,Truffles,1
2017-03-30,Coffee,33
2017-03-30,Cake,14
2017-03-30,Bread,13
2017-03-30,Tea,11
2017-03-30,Sandwich,8
2017-03-30,Toast,5
2017-03-30,Hot chocolate,4
2017-03-30,Juice,4
2017-03-30,Muffin,4
2017-03-30,Christmas common,3
2017-03-30,Jammie Dodgers,3
2017-03-30,Truffles,3
2017-03-30,Baguette,2
2017-03-30,Bakewell,2
2017-03-30,Cookies,2
2017-03-30,Salad,2
2017-03-30,Tiffin,2
2017-03-30,Chicken Stew,1
2017-03-30,Coke,1
2017-03-30,Extra Salami or Feta,1
2017-03-30,Farm House,1
2017-03-30,Mortimer,1
2017-03-30,Smoothies,1
2017-03-30,Soup,1
2017-03-30,Spanish Brunch,1
2017-03-31,Coffee,41
2017-03-31,Bread,27
2017-03-31,Cookies,8
2017-03-31,Tea,7
2017-03-31,Medialuna,6
2017-03-31,Sandwich,6
2017-03-31,Hot chocolate,5
2017-03-31,Scone,5
2017-03-31,Tiffin,5
2017-03-31,Brownie,4
2017-03-31,Juice,4
2017-03-31,Cake,3
2017-03-31,Coke,3
2017-03-31,Pastry,3
2017-03-31,Soup,3
2017-03-31,Toast,3
2017-03-31,Alfajores,2
2017-03-31,Baguette,2
2017-03-31,Chicken Stew,2
2017-03-31,Extra Salami or Feta,2
2017-03-31,Farm House,2
2017-03-31,Muffin,2
2017-03-31,Salad,2
2017-03-31,Spanish Brunch,2
2017-03-31,Jammie Dodgers,1
2017-03-31,Mineral water,1
2017-04-01,Coffee,39
2017-04-01,Bread,36
2017-04-01,Cake,10
2017-04-01,Sandwich,9
2017-04-01,Cookies,7
2017-04-01,Juice,6
2017-04-01,Pastry,6
2017-04-01,Alfajores,5
2017-04-01,Brownie,5
2017-04-01,Scone,5
2017-04-01,Tea,5
2017-04-01,Truffles,5
2017-04-01,Soup,4
2017-04-01,Coke,3
2017-04-01,Medialuna,3
2017-04-01,Spanish Brunch,3
2017-04-01,The Nomad,3
2017-04-01,Tiffin,3
2017-04-01,Baguette,2
2017-04-01,Chicken Stew,2
2017-04-01,Farm House,2
2017-04-01,Muffin,2
2017-04-01,Smoothies,2
2017-04-01,Toast,2
2017-04-01,Coffee granules ,1
2017-04-01,Crisps,1
2017-04-01,Extra Salami or Feta,1
2017-04-01,Granola,1
2017-04-01,Honey,1
2017-04-01,Mineral water,1
2017-04-01,Scandinavian,1
2017-04-02,Coffee,32
2017-04-02,Bread,17
2017-04-02,Cake,14
2017-04-02,Sandwich,8
2017-04-02,Pastry,5
2017-04-02,Tea,5
2017-04-02,Cookies,4
2017-04-02,Juice,3
2017-04-02,Farm House,2
2017-04-02,Hot chocolate,2
2017-04-02,Muffin,2
2017-04-02,Scone,2
2017-04-02,Spanish Brunch,2
2017-04-02,Tiffin,2
2017-04-02,Truffles,2
2017-04-02,Alfajores,1
2017-04-02,Argentina Night,1
2017-04-02,Brownie,1
2017-04-02,Coke,1
2017-04-02,Crisps,1
2017-04-02,Fudge,1
2017-04-02,Granola,1
2017-04-02,Jammie Dodgers,1
2017-04-02,Medialuna,1
2017-04-02,Scandinavian,1
2017-04-02,Smoothies,1
2017-04-02,Soup,1
2017-04-03,Coffee,35
2017-04-03,Bread,15
2017-04-03,Tea,9
2017-04-03,Cookies,7
2017-04-03,Sandwich,6
2017-04-03,Cake,5
2017-04-03,Scone,5
2017-04-03,Pastry,4
2017-04-03,Toast,4
2017-04-03,Alfajores,3
2017-04-03,Farm House,3
2017-04-03,Medialuna,3
2017-04-03,Soup,3
2017-04-03,Truffles,3
2017-04-03,Hot chocolate,2
2017-04-03,Coffee granules ,1
2017-04-03,Coke,1
2017-04-03,Granola,1
2017-04-03,Jammie Dodgers,1
2017-04-03,Juice,1
2017-04-03,Mineral water,1
2017-04-03,Salad,1
2017-04-03,Scandinavian,1
2017-04-03,Spanish Brunch,1
2017-04-03,The Nomad,1
2017-04-03,Tiffin,1
2017-04-04,Coffee,40
2017-04-04,Bread,18
2017-04-04,Cake,10
2017-04-04,Tea,9
2017-04-04,Juice,4
2017-04-04,Mineral water,4
2017-04-04,Pastry,4
2017-04-04,Salad,4
2017-04-04,Cookies,3
2017-04-04,Extra Salami or Feta,3
2017-04-04,Soup,3
2017-04-04,Chicken Stew,2
2017-04-04,Jammie Dodgers,2
2017-04-04,Baguette,1
2017-04-04,Coke,1
2017-04-04,Drinking chocolate spoons ,1
2017-04-04,Eggs,1
2017-04-04,Honey,1
2017-04-04,Sandwich,1
2017-04-04,Smoothies,1
2017-04-04,Spanish Brunch,1
2017-04-04,Toast,1
2017-04-05,Coffee,30
2017-04-05,Bread,20
2017-04-05,Tea,14
2017-04-05,Cake,10
2017-04-05,Pastry,10
2017-04-05,Sandwich,7
2017-04-05,Cookies,5
2017-04-05,Hot chocolate,5
2017-04-05,Tiffin,5
2017-04-05,Coke,4
2017-04-05,Salad,4
2017-04-05,Juice,3
2017-04-05,Muffin,3
2017-04-05,Toast,3
2017-04-05,Truffles,3
2017-04-05,Baguette,2
2017-04-05,Farm House,2
2017-04-05,Mineral water,2
2017-04-05,Alfajores,1
2017-04-05,Chicken Stew,1
2017-04-05,Chocolates,1
2017-04-05,Christmas common,1
2017-04-05,Drinking chocolate spoons ,1
2017-04-05,Extra Salami or Feta,1
2017-04-05,Jam,1
2017-04-05,Jammie Dodgers,1
2017-04-05,Scandinavian,1
2017-04-05,Soup,1
2017-04-05,Spanish Brunch,1
2017-04-06,Coffee,27
2017-04-06,Bread,16
2017-04-06,Sandwich,12
2017-04-06,Tea,11
2017-04-06,Juice,6
2017-04-06,Tiffin,6
2017-04-06,Alfajores,5
2017-04-06,Toast,5
2017-04-06,Cookies,4
2017-04-06,Soup,4
2017-04-06,Coke,3
2017-04-06,Farm House,3
2017-04-06,Muffin,3
2017-04-06,Cake,2
2017-04-06,Salad,2
2017-04-06,Art Tray,1
2017-04-06,Brioche and salami,1
2017-04-06,Christmas common,1
2017-04-06,Crisps,1
2017-04-06,Jammie Dodgers,1
2017-04-06,Mineral water,1
2017-04-06,Scandinavian,1
2017-04-06,Smoothies,1
2017-04-06,Truffles,1
2017-04-07,Coffee,29
2017-04-07,Bread,15
2017-04-07,Tea,6
2017-04-07,Cookies,5
2017-04-07,Cake,4
2017-04-07,Sandwich,4
2017-04-07,Toast,4
2017-04-07,Alfajores,3
2017-04-07,Chicken Stew,3
2017-04-07,Coke,3
2017-04-07,Medialuna,3
2017-04-07,Soup,3
2017-04-07,Tiffin,3
2017-04-07,Juice,2
2017-04-07,Mineral water,2
2017-04-07,Muffin,2
2017-04-07,Pastry,2
2017-04-07,Scone,2
2017-04-07,Truffles,2
2017-04-07,Baguette,1
2017-04-07,Salad,1
2017-04-08,Coffee,41
2017-04-08,Bread,29
2017-04-08,Cake,14
2017-04-08,Juice,9
2017-04-08,Tea,9
2017-04-08,Scandinavian,8
2017-04-08,Tacos/Fajita,8
2017-04-08,Pastry,7
2017-04-08,Sandwich,7
2017-04-08,Vegan Feast,7
2017-04-08,Alfajores,6
2017-04-08,Muffin,6
2017-04-08,Brownie,5
2017-04-08,Truffles,5
2017-04-08,Argentina Night,4
2017-04-08,Baguette,4
2017-04-08,Spanish Brunch,4
2017-04-08,The Nomad,4
2017-04-08,Farm House,3
2017-04-08,Honey,3
2017-04-08,Scone,3
2017-04-08,Afternoon with the baker,2
2017-04-08,Coke,2
2017-04-08,Cookies,2
2017-04-08,Hot chocolate,2
2017-04-08,Salad,2
2017-04-08,Cherry me Dried fruit,1
2017-04-08,Christmas common,1
2017-04-08,Eggs,1
2017-04-08,Extra Salami or Feta,1
2017-04-08,Granola,1
2017-04-08,Jam,1
2017-04-08,Smoothies,1
2017-04-08,Soup,1
2017-04-08,Toast,1
2017-04-09,Coffee,17
2017-04-09,Bread,9
2017-04-09,Spanish Brunch,5
2017-04-09,Tea,5
2017-04-09,Cake,3
2017-04-09,Pastry,3
2017-04-09,Sandwich,3
2017-04-09,Tacos/Fajita,3
2017-04-09,Extra Salami or Feta,2
2017-04-09,Farm House,2
2017-04-09,Hot chocolate,2
2017-04-09,Juice,2
2017-04-09,Smoothies,2
2017-04-09,Toast,2
2017-04-09,Baguette,1
2017-04-09,Christmas common,1
2017-04-09,Coke,1
2017-04-09,Cookies,1
2017-04-09,Half slice Monster ,1
2017-04-09,Medialuna,1
2017-04-09,Muffin,1
2017-04-09,My-5 Fruit Shoot,1
2017-04-09,Truffles,1
